date,totalshareholderequity,debttoequityratio,grossprofit,revenue,totalliabilities,eps,cashonhand,NOI,assets,ebitda,netincome,cap_rate,v1,longtermdebt,REIT_Return
2024-05-21,3.477,8.643,1.196,1.452,30.035,1.822,2.541,0.746,33.512,1.076,0.594,0.022,48.24,25.385,0.17083692838654013
2024-05-22,3.474,8.649,1.196,1.452,30.033,1.811,2.541,0.746,33.507,1.076,0.59,0.022,47.66,25.382,0.16983304548071385
2024-05-23,3.471,8.656,1.197,1.452,30.031,1.799,2.541,0.747,33.502,1.076,0.586,0.022,47.16,25.378,0.16882742725439354
2024-05-24,3.468,8.662,1.197,1.452,30.029,1.788,2.54,0.747,33.497,1.077,0.583,0.022,48.21,25.375,0.16810841983852365
2024-05-28,3.465,8.669,1.197,1.453,30.027,1.776,2.54,0.747,33.492,1.077,0.579,0.022,47.99,25.371,0.16709956709956708
2024-05-29,3.462,8.676,1.198,1.453,30.025,1.764,2.54,0.747,33.487,1.078,0.575,0.022,47.96,25.367,0.16608896591565567
2024-05-30,3.459,8.682,1.198,1.453,30.023,1.753,2.54,0.748,33.482,1.078,0.571,0.022,48.4,25.364,0.16507661173749638
2024-05-31,3.456,8.689,1.198,1.453,30.021,1.741,2.539,0.748,33.477,1.079,0.568,0.022,49.33,25.36,0.16435185185185183
2024-06-03,3.454,8.695,1.199,1.454,30.018,1.73,2.539,0.748,33.472,1.079,0.564,0.022,49.43,25.357,0.16328894035900404
2024-06-04,3.451,8.702,1.199,1.454,30.016,1.718,2.539,0.749,33.467,1.079,0.56,0.022,49.71,25.353,0.1622718052738337
2024-06-05,3.448,8.708,1.2,1.454,30.014,1.707,2.539,0.749,33.462,1.08,0.556,0.022,50.03,25.349,0.16125290023201858
2024-06-06,3.445,8.715,1.2,1.454,30.012,1.695,2.538,0.749,33.457,1.08,0.553,0.022,50.14,25.346,0.160522496371553
2024-06-07,3.442,8.722,1.2,1.454,30.01,1.683,2.538,0.75,33.452,1.081,0.549,0.022,49.49,25.342,0.15950029052876236
2024-06-10,3.439,8.728,1.201,1.455,30.008,1.672,2.538,0.75,33.447,1.081,0.545,0.022,49.57,25.339,0.1584763012503635
2024-06-11,3.436,8.735,1.201,1.455,30.006,1.66,2.537,0.75,33.442,1.082,0.542,0.022,49.16,25.335,0.15774155995343425
2024-06-12,3.433,8.741,1.202,1.455,30.004,1.649,2.537,0.75,33.437,1.082,0.538,0.022,49.94,25.331,0.15671424410136908
2024-06-13,3.43,8.748,1.202,1.455,30.002,1.637,2.537,0.751,33.432,1.082,0.534,0.022,49.52,25.328,0.15568513119533528
2024-06-14,3.427,8.754,1.202,1.456,30.0,1.626,2.537,0.751,33.427,1.083,0.53,0.022,48.52,25.324,0.15465421651590314
2024-06-17,3.424,8.761,1.203,1.456,29.998,1.614,2.536,0.751,33.422,1.083,0.527,0.022,48.15,25.32,0.15391355140186916
2024-06-18,3.421,8.768,1.203,1.456,29.996,1.602,2.536,0.752,33.417,1.084,0.523,0.022,47.9,25.317,0.15287927506577026
2024-06-20,3.418,8.774,1.203,1.456,29.994,1.591,2.536,0.752,33.412,1.084,0.519,0.023,47.68,25.313,0.1518431831480398
2024-06-21,3.416,8.781,1.204,1.457,29.991,1.579,2.536,0.752,33.407,1.084,0.515,0.023,47.65,25.31,0.15076112412177986
2024-06-24,3.413,8.787,1.204,1.457,29.989,1.568,2.535,0.753,33.402,1.085,0.512,0.023,49.05,25.306,0.1500146498681512
2024-06-25,3.41,8.794,1.204,1.457,29.987,1.556,2.535,0.753,33.397,1.085,0.508,0.023,48.21,25.302,0.14897360703812315
2024-06-26,3.407,8.8,1.205,1.457,29.985,1.545,2.535,0.753,33.392,1.086,0.504,0.023,48.12,25.299,0.1479307308482536
2024-06-27,3.404,8.807,1.205,1.458,29.983,1.533,2.535,0.753,33.387,1.086,0.5,0.023,48.84,25.295,0.14688601645123384
2024-06-28,3.401,8.813,1.206,1.458,29.981,1.522,2.534,0.754,33.382,1.087,0.497,0.023,49.49,25.292,0.1461334901499559
2024-06-30,3.398,8.82,1.206,1.458,29.979,1.51,2.534,0.754,33.377,1.087,0.493,0.023,48.64,25.288,0.14508534432018833
2024-07-01,3.394,8.832,1.206,1.458,29.981,1.509,2.533,0.754,33.375,1.087,0.493,0.023,47.79,25.29,0.14525633470830876
2024-07-02,3.39,8.844,1.207,1.459,29.984,1.508,2.532,0.754,33.374,1.088,0.492,0.023,48.2,25.292,0.14513274336283186
2024-07-03,3.386,8.857,1.207,1.459,29.986,1.508,2.531,0.755,33.372,1.088,0.492,0.023,48.36,25.294,0.14530419373892497
2024-07-05,3.382,8.869,1.207,1.459,29.989,1.507,2.53,0.755,33.371,1.088,0.492,0.023,47.65,25.296,0.14547604967474867
2024-07-08,3.378,8.881,1.207,1.46,29.991,1.506,2.529,0.755,33.369,1.089,0.492,0.023,47.9,25.298,0.14564831261101244
2024-07-09,3.374,8.893,1.208,1.46,29.994,1.505,2.528,0.755,33.368,1.089,0.491,0.023,48.13,25.3,0.14552459988144634
2024-07-10,3.37,8.905,1.208,1.461,29.996,1.505,2.527,0.756,33.366,1.09,0.491,0.023,48.41,25.302,0.1456973293768546
2024-07-11,3.366,8.918,1.208,1.461,29.999,1.504,2.526,0.756,33.364,1.09,0.491,0.023,48.53,25.304,0.14587046939988116
2024-07-12,3.362,8.93,1.208,1.461,30.001,1.503,2.525,0.756,33.363,1.09,0.49,0.023,48.75,25.306,0.1457465794170137
2024-07-15,3.358,8.942,1.209,1.462,30.004,1.502,2.524,0.756,33.361,1.091,0.49,0.023,48.94,25.308,0.14592019058963668
2024-07-16,3.353,8.954,1.209,1.462,30.006,1.501,2.523,0.756,33.36,1.091,0.49,0.023,49.42,25.31,0.14613778705636743
2024-07-17,3.349,8.966,1.209,1.462,30.009,1.501,2.522,0.757,33.358,1.091,0.49,0.023,50.52,25.312,0.14631233203941474
2024-07-18,3.345,8.978,1.209,1.463,30.011,1.5,2.521,0.757,33.356,1.092,0.489,0.023,49.94,25.314,0.14618834080717488
2024-07-19,3.341,8.991,1.21,1.463,30.014,1.499,2.52,0.757,33.355,1.092,0.489,0.023,50.05,25.316,0.14636336426219693
2024-07-22,3.337,9.003,1.21,1.463,30.016,1.498,2.519,0.757,33.353,1.092,0.489,0.023,51.45,25.318,0.14653880731195684
2024-07-23,3.333,9.015,1.21,1.464,30.018,1.498,2.518,0.758,33.352,1.093,0.488,0.023,51.15,25.32,0.1464146414641464
2024-07-24,3.329,9.027,1.211,1.464,30.021,1.497,2.517,0.758,33.35,1.093,0.488,0.023,48.89,25.323,0.14659056773805948
2024-07-25,3.325,9.039,1.211,1.464,30.023,1.496,2.516,0.758,33.349,1.093,0.488,0.023,48.7,25.325,0.14676691729323307
2024-07-26,3.321,9.052,1.211,1.465,30.026,1.495,2.515,0.758,33.347,1.094,0.488,0.023,49.72,25.327,0.14694369165913881
2024-07-29,3.317,9.064,1.211,1.465,30.028,1.494,2.514,0.758,33.345,1.094,0.487,0.023,49.85,25.329,0.14681941513415736
2024-07-30,3.313,9.076,1.212,1.466,30.031,1.494,2.513,0.759,33.344,1.095,0.487,0.023,50.49,25.331,0.14699667974645336
2024-07-31,3.309,9.088,1.212,1.466,30.033,1.493,2.512,0.759,33.342,1.095,0.487,0.023,50.05,25.333,0.147174372922333
2024-08-01,3.305,9.1,1.212,1.466,30.036,1.492,2.511,0.759,33.341,1.095,0.487,0.023,50.05,25.335,0.14735249621785174
2024-08-02,3.301,9.112,1.212,1.467,30.038,1.491,2.51,0.759,33.339,1.096,0.486,0.023,49.27,25.337,0.14722811269312328
2024-08-05,3.297,9.125,1.213,1.467,30.041,1.49,2.509,0.759,33.338,1.096,0.486,0.023,48.29,25.339,0.14740673339399454
2024-08-06,3.293,9.137,1.213,1.467,30.043,1.49,2.508,0.76,33.336,1.096,0.486,0.023,50.73,25.341,0.14758578803522623
2024-08-07,3.289,9.149,1.213,1.468,30.046,1.489,2.507,0.76,33.334,1.097,0.485,0.023,49.88,25.343,0.14746123441775616
2024-08-08,3.285,9.161,1.213,1.468,30.048,1.488,2.506,0.76,33.333,1.097,0.485,0.023,50.61,25.345,0.1476407914764079
2024-08-09,3.281,9.173,1.214,1.468,30.051,1.487,2.505,0.76,33.331,1.097,0.485,0.023,51.75,25.347,0.14782078634562631
2024-08-12,3.277,9.186,1.214,1.469,30.053,1.487,2.504,0.761,33.33,1.098,0.485,0.023,49.93,25.349,0.14800122062862373
2024-08-13,3.273,9.198,1.214,1.469,30.056,1.486,2.503,0.761,33.328,1.098,0.484,0.023,50.85,25.351,0.1478765658417354
2024-08-14,3.268,9.21,1.215,1.47,30.058,1.485,2.502,0.761,33.326,1.098,0.484,0.023,51.15,25.353,0.1481028151774786
2024-08-15,3.264,9.222,1.215,1.47,30.06,1.484,2.501,0.761,33.325,1.099,0.484,0.023,51.49,25.355,0.1482843137254902
2024-08-16,3.26,9.234,1.215,1.47,30.063,1.483,2.5,0.761,33.323,1.099,0.483,0.023,51.11,25.357,0.148159509202454
2024-08-19,3.256,9.247,1.215,1.471,30.065,1.483,2.499,0.762,33.322,1.1,0.483,0.023,52.15,25.359,0.14834152334152334
2024-08-20,3.252,9.259,1.216,1.471,30.068,1.482,2.498,0.762,33.32,1.1,0.483,0.023,51.99,25.361,0.1485239852398524
2024-08-21,3.248,9.271,1.216,1.471,30.07,1.481,2.497,0.762,33.319,1.1,0.483,0.023,52.56,25.363,0.14870689655172412
2024-08-22,3.244,9.283,1.216,1.472,30.073,1.48,2.496,0.762,33.317,1.101,0.482,0.023,52.91,25.365,0.14858199753390874
2024-08-23,3.24,9.295,1.216,1.472,30.075,1.48,2.495,0.763,33.315,1.101,0.482,0.023,54.31,25.367,0.14876543209876542
2024-08-26,3.236,9.308,1.217,1.472,30.078,1.479,2.494,0.763,33.314,1.101,0.482,0.023,54.59,25.369,0.14894932014833126
2024-08-27,3.232,9.32,1.217,1.473,30.08,1.478,2.493,0.763,33.312,1.102,0.481,0.023,54.81,25.371,0.14882425742574257
2024-08-28,3.228,9.332,1.217,1.473,30.083,1.477,2.492,0.763,33.311,1.102,0.481,0.023,54.7,25.373,0.1490086741016109
2024-08-29,3.224,9.344,1.217,1.473,30.085,1.476,2.491,0.763,33.309,1.102,0.481,0.023,53.98,25.375,0.14919354838709675
2024-08-30,3.22,9.356,1.218,1.474,30.088,1.476,2.49,0.764,33.308,1.103,0.481,0.023,54.58,25.377,0.14937888198757762
2024-09-03,3.216,9.368,1.218,1.474,30.09,1.475,2.489,0.764,33.306,1.103,0.48,0.023,53.46,25.379,0.14925373134328357
2024-09-04,3.212,9.381,1.218,1.475,30.093,1.474,2.488,0.764,33.304,1.104,0.48,0.023,53.84,25.381,0.149439601494396
2024-09-05,3.208,9.393,1.218,1.475,30.095,1.473,2.487,0.764,33.303,1.104,0.48,0.023,53.55,25.383,0.14962593516209474
2024-09-06,3.204,9.405,1.219,1.475,30.098,1.472,2.486,0.764,33.301,1.104,0.48,0.023,53.65,25.386,0.14981273408239698
2024-09-09,3.2,9.417,1.219,1.476,30.1,1.472,2.485,0.765,33.3,1.105,0.479,0.023,52.81,25.388,0.14968749999999997
2024-09-10,3.196,9.429,1.219,1.476,30.102,1.471,2.484,0.765,33.298,1.105,0.479,0.023,53.48,25.39,0.14987484355444303
2024-09-11,3.192,9.442,1.22,1.476,30.105,1.47,2.483,0.765,33.297,1.105,0.479,0.023,53.29,25.392,0.150062656641604
2024-09-12,3.188,9.454,1.22,1.477,30.107,1.469,2.482,0.765,33.295,1.106,0.478,0.023,53.41,25.394,0.14993726474278543
2024-09-13,3.184,9.466,1.22,1.477,30.11,1.469,2.481,0.766,33.293,1.106,0.478,0.023,53.5,25.396,0.15012562814070352
2024-09-16,3.179,9.478,1.22,1.477,30.112,1.468,2.48,0.766,33.292,1.106,0.478,0.023,53.78,25.398,0.15036174897766594
2024-09-17,3.175,9.49,1.221,1.478,30.115,1.467,2.479,0.766,33.29,1.107,0.478,0.023,53.6,25.4,0.1505511811023622
2024-09-18,3.171,9.502,1.221,1.478,30.117,1.466,2.478,0.766,33.289,1.107,0.477,0.023,53.6,25.402,0.15042573320719016
2024-09-19,3.167,9.515,1.221,1.478,30.12,1.465,2.477,0.766,33.287,1.107,0.477,0.023,54.49,25.404,0.15061572466056206
2024-09-20,3.163,9.527,1.221,1.479,30.122,1.465,2.476,0.767,33.285,1.108,0.477,0.023,54.32,25.406,0.1508061966487512
2024-09-23,3.159,9.539,1.222,1.479,30.125,1.464,2.475,0.767,33.284,1.108,0.476,0.023,54.84,25.408,0.15068059512503956
2024-09-24,3.155,9.551,1.222,1.48,30.127,1.463,2.474,0.767,33.282,1.109,0.476,0.023,55.48,25.41,0.1508716323296355
2024-09-25,3.151,9.563,1.222,1.48,30.13,1.462,2.473,0.767,33.281,1.109,0.476,0.023,55.15,25.412,0.15106315455410982
2024-09-26,3.147,9.576,1.222,1.48,30.132,1.462,2.472,0.768,33.279,1.109,0.476,0.023,54.28,25.414,0.15125516364791866
2024-09-27,3.143,9.588,1.223,1.481,30.135,1.461,2.471,0.768,33.278,1.11,0.475,0.023,54.7,25.416,0.15112949411390392
2024-09-30,3.139,9.6,1.223,1.481,30.137,1.46,2.47,0.768,33.276,1.11,0.475,0.023,55.13,25.418,0.15132207709461612
2024-10-01,3.143,9.583,1.224,1.483,30.119,1.469,2.453,0.769,33.262,1.111,0.478,0.023,55.29,25.4,0.15208399618199173
2024-10-02,3.148,9.565,1.226,1.484,30.101,1.478,2.437,0.77,33.249,1.113,0.481,0.023,54.96,25.382,0.1527954256670902
2024-10-03,3.152,9.548,1.227,1.486,30.083,1.487,2.42,0.771,33.235,1.114,0.484,0.023,54.9,25.364,0.15355329949238578
2024-10-04,3.156,9.531,1.228,1.487,30.065,1.496,2.403,0.772,33.222,1.115,0.487,0.023,55.3,25.346,0.15430925221799746
2024-10-07,3.161,9.513,1.23,1.489,30.047,1.505,2.386,0.773,33.208,1.117,0.49,0.023,54.62,25.328,0.1550142360012654
2024-10-08,3.165,9.496,1.231,1.49,30.03,1.514,2.37,0.774,33.194,1.118,0.493,0.023,54.53,25.31,0.15576619273301737
2024-10-09,3.169,9.479,1.233,1.492,30.012,1.523,2.353,0.775,33.181,1.119,0.496,0.023,55.19,25.292,0.1565162511833386
2024-10-10,3.173,9.461,1.234,1.494,29.994,1.532,2.336,0.776,33.167,1.121,0.499,0.023,54.73,25.274,0.15726441853135834
2024-10-11,3.178,9.444,1.235,1.495,29.976,1.542,2.32,0.778,33.154,1.122,0.502,0.023,55.69,25.256,0.157960981749528
2024-10-14,3.182,9.427,1.237,1.497,29.958,1.551,2.303,0.779,33.14,1.123,0.505,0.024,55.98,25.238,0.15870521684475172
2024-10-15,3.186,9.409,1.238,1.498,29.94,1.56,2.286,0.78,33.126,1.125,0.508,0.024,56.95,25.22,0.15944758317639673
2024-10-16,3.191,9.392,1.239,1.5,29.922,1.569,2.269,0.781,33.113,1.126,0.511,0.024,57.08,25.202,0.16013788780946414
2024-10-17,3.195,9.375,1.241,1.502,29.904,1.578,2.253,0.782,33.099,1.127,0.514,0.024,56.86,25.184,0.16087636932707355
2024-10-18,3.199,9.357,1.242,1.503,29.886,1.587,2.236,0.783,33.086,1.129,0.517,0.024,57.69,25.166,0.16161300406376994
2024-10-21,3.204,9.34,1.243,1.505,29.868,1.596,2.219,0.784,33.072,1.13,0.52,0.024,56.81,25.148,0.16229712858926343
2024-10-22,3.208,9.322,1.245,1.506,29.85,1.605,2.202,0.785,33.058,1.132,0.523,0.024,57.02,25.13,0.1630299251870324
2024-10-23,3.212,9.305,1.246,1.508,29.833,1.614,2.186,0.786,33.045,1.133,0.526,0.024,56.68,25.111,0.16376089663760895
2024-10-24,3.217,9.288,1.247,1.509,29.815,1.623,2.169,0.787,33.031,1.134,0.529,0.024,56.55,25.093,0.1644389182468138
2024-10-25,3.221,9.27,1.249,1.511,29.797,1.632,2.152,0.788,33.018,1.136,0.532,0.024,55.61,25.075,0.16516609748525304
2024-10-28,3.225,9.253,1.25,1.513,29.779,1.641,2.136,0.789,33.004,1.137,0.535,0.024,56.26,25.057,0.16589147286821707
2024-10-29,3.23,9.236,1.252,1.514,29.761,1.65,2.119,0.79,32.991,1.138,0.538,0.024,56.08,25.039,0.1665634674922601
2024-10-30,3.234,9.218,1.253,1.516,29.743,1.659,2.102,0.791,32.977,1.14,0.541,0.024,56.11,25.021,0.16728509585652443
2024-10-31,3.238,9.201,1.254,1.517,29.725,1.668,2.085,0.792,32.963,1.141,0.544,0.024,55.15,25.003,0.1680049413218036
2024-11-01,3.242,9.184,1.256,1.519,29.707,1.678,2.069,0.794,32.95,1.142,0.547,0.024,54.69,24.985,0.1687230104873535
2024-11-04,3.247,9.166,1.257,1.52,29.689,1.687,2.052,0.795,32.936,1.144,0.55,0.024,56.14,24.967,0.16938712657838007
2024-11-05,3.251,9.149,1.258,1.522,29.671,1.696,2.035,0.796,32.923,1.145,0.553,0.024,56.87,24.949,0.17010150722854508
2024-11-06,3.255,9.132,1.26,1.524,29.654,1.705,2.019,0.797,32.909,1.146,0.556,0.024,56.61,24.931,0.1708141321044547
2024-11-07,3.26,9.114,1.261,1.525,29.636,1.714,2.002,0.798,32.895,1.148,0.559,0.024,57.31,24.913,0.17147239263803685
2024-11-08,3.264,9.097,1.262,1.527,29.618,1.723,1.985,0.799,32.882,1.149,0.562,0.024,58.38,24.895,0.17218137254901963
2024-11-11,3.268,9.08,1.264,1.528,29.6,1.732,1.968,0.8,32.868,1.15,0.565,0.024,59.13,24.877,0.17288861689106486
2024-11-12,3.273,9.062,1.265,1.53,29.582,1.741,1.952,0.801,32.855,1.152,0.568,0.024,58.12,24.859,0.17354109379773905
2024-11-13,3.277,9.045,1.267,1.532,29.564,1.75,1.935,0.802,32.841,1.153,0.571,0.024,58.43,24.841,0.1742447360390601
2024-11-14,3.281,9.028,1.268,1.533,29.546,1.759,1.918,0.803,32.827,1.154,0.574,0.024,58.15,24.823,0.17494666260286496
2024-11-15,3.286,9.01,1.269,1.535,29.528,1.768,1.902,0.804,32.814,1.156,0.577,0.025,58.79,24.805,0.1755934266585514
2024-11-18,3.29,8.993,1.271,1.536,29.51,1.777,1.885,0.805,32.8,1.157,0.58,0.025,58.97,24.787,0.1762917933130699
2024-11-19,3.294,8.976,1.272,1.538,29.492,1.786,1.868,0.806,32.787,1.158,0.583,0.025,59.09,24.769,0.17698846387370976
2024-11-20,3.299,8.958,1.273,1.539,29.474,1.795,1.851,0.807,32.773,1.16,0.586,0.025,58.99,24.751,0.17762958472264323
2024-11-21,3.303,8.941,1.275,1.541,29.457,1.804,1.835,0.808,32.759,1.161,0.589,0.025,59.28,24.733,0.17832273690584316
2024-11-22,3.307,8.924,1.276,1.543,29.439,1.813,1.818,0.809,32.746,1.162,0.592,0.025,59.07,24.715,0.1790142122769882
2024-11-25,3.312,8.906,1.277,1.544,29.421,1.822,1.801,0.81,32.732,1.164,0.595,0.025,58.73,24.697,0.17964975845410627
2024-11-26,3.316,8.889,1.279,1.546,29.403,1.832,1.785,0.812,32.719,1.165,0.598,0.025,59.83,24.679,0.18033775633293125
2024-11-27,3.32,8.872,1.28,1.547,29.385,1.841,1.768,0.813,32.705,1.166,0.601,0.025,59.92,24.661,0.18102409638554218
2024-11-29,3.324,8.854,1.281,1.549,29.367,1.85,1.751,0.814,32.691,1.168,0.604,0.025,59.87,24.643,0.18170878459687123
2024-12-02,3.329,8.837,1.283,1.55,29.349,1.859,1.734,0.815,32.678,1.169,0.607,0.025,59.14,24.625,0.18233703814959445
2024-12-03,3.333,8.82,1.284,1.552,29.331,1.868,1.718,0.816,32.664,1.17,0.61,0.025,58.9,24.607,0.183018301830183
2024-12-04,3.337,8.802,1.286,1.554,29.313,1.877,1.701,0.817,32.651,1.172,0.613,0.025,59.19,24.589,0.18369793227449804
2024-12-05,3.342,8.785,1.287,1.555,29.295,1.886,1.684,0.818,32.637,1.173,0.616,0.025,59.31,24.571,0.1843207660083782
2024-12-06,3.346,8.768,1.288,1.557,29.278,1.895,1.668,0.819,32.624,1.174,0.619,0.025,59.95,24.552,0.184997011356844
2024-12-09,3.35,8.75,1.29,1.558,29.26,1.904,1.651,0.82,32.61,1.176,0.622,0.025,59.39,24.534,0.18567164179104478
2024-12-10,3.355,8.733,1.291,1.56,29.242,1.913,1.634,0.821,32.596,1.177,0.625,0.025,58.45,24.516,0.18628912071535023
2024-12-11,3.359,8.715,1.292,1.561,29.224,1.922,1.617,0.822,32.583,1.179,0.628,0.025,57.6,24.498,0.18696040488240548
2024-12-12,3.363,8.698,1.294,1.563,29.206,1.931,1.601,0.823,32.569,1.18,0.631,0.025,57.78,24.48,0.18763009217960155
2024-12-13,3.368,8.681,1.295,1.565,29.188,1.94,1.584,0.824,32.556,1.181,0.634,0.025,58.57,24.462,0.18824228028503565
2024-12-16,3.372,8.663,1.296,1.566,29.17,1.949,1.567,0.825,32.542,1.183,0.637,0.025,59.33,24.444,0.18890865954922895
2024-12-17,3.376,8.646,1.298,1.568,29.152,1.958,1.55,0.826,32.528,1.184,0.64,0.025,58.68,24.426,0.18957345971563982
2024-12-18,3.38,8.629,1.299,1.569,29.134,1.968,1.534,0.828,32.515,1.185,0.643,0.025,55.93,24.408,0.19023668639053257
2024-12-19,3.385,8.611,1.3,1.571,29.116,1.977,1.517,0.829,32.501,1.187,0.646,0.026,55.2,24.39,0.1908419497784343
2024-12-20,3.389,8.594,1.302,1.573,29.098,1.986,1.5,0.83,32.488,1.188,0.649,0.026,55.96,24.372,0.19150191796990265
2024-12-23,3.393,8.577,1.303,1.574,29.081,1.995,1.484,0.831,32.474,1.189,0.652,0.026,55.89,24.354,0.1921603300913646
2024-12-24,3.398,8.559,1.305,1.576,29.063,2.004,1.467,0.832,32.46,1.191,0.655,0.026,56.53,24.336,0.1927604473219541
2024-12-26,3.402,8.542,1.306,1.577,29.045,2.013,1.45,0.833,32.447,1.192,0.658,0.026,56.68,24.318,0.1934156378600823
2024-12-27,3.406,8.525,1.307,1.579,29.027,2.022,1.433,0.834,32.433,1.193,0.661,0.026,56.09,24.3,0.19406928948913682
2024-12-30,3.411,8.507,1.309,1.58,29.009,2.031,1.417,0.835,32.42,1.195,0.664,0.026,55.72,24.282,0.19466432131339784
2024-12-31,3.415,8.49,1.31,1.582,28.991,2.04,1.4,0.836,32.406,1.196,0.667,0.026,56.16,24.264,0.19531478770131772
2025-01-02,3.415,8.49,1.31,1.582,28.991,2.04,1.4,0.836,32.406,1.196,0.667,0.026,56.59,24.264,0.19531478770131772
2025-01-03,3.415,8.49,1.31,1.582,28.991,2.04,1.4,0.836,32.406,1.196,0.667,0.026,57.42,24.264,0.19531478770131772
2025-01-06,3.415,8.49,1.31,1.582,28.991,2.04,1.4,0.836,32.406,1.196,0.667,0.026,56.87,24.264,0.19531478770131772
2025-01-07,3.415,8.49,1.31,1.582,28.991,2.04,1.4,0.836,32.406,1.196,0.667,0.026,56.8,24.264,0.19531478770131772
2025-01-08,3.415,8.49,1.31,1.582,28.991,2.04,1.4,0.836,32.406,1.196,0.667,0.026,56.97,24.264,0.19531478770131772
2025-01-10,3.415,8.49,1.31,1.582,28.991,2.04,1.4,0.836,32.406,1.196,0.667,0.026,55.75,24.264,0.19531478770131772
2025-01-13,3.415,8.49,1.31,1.582,28.991,2.04,1.4,0.836,32.406,1.196,0.667,0.026,56.35,24.264,0.19531478770131772
2025-01-14,3.415,8.49,1.31,1.582,28.991,2.04,1.4,0.836,32.406,1.196,0.667,0.026,56.6,24.264,0.19531478770131772
2025-01-15,3.415,8.49,1.31,1.582,28.991,2.04,1.4,0.836,32.406,1.196,0.667,0.026,56.01,24.264,0.19531478770131772
2025-01-16,3.415,8.49,1.31,1.582,28.991,2.04,1.4,0.836,32.406,1.196,0.667,0.026,56.32,24.264,0.19531478770131772
2025-01-17,3.415,8.49,1.31,1.582,28.991,2.04,1.4,0.836,32.406,1.196,0.667,0.026,56.79,24.264,0.19531478770131772
2025-01-21,3.415,8.49,1.31,1.582,28.991,2.04,1.4,0.836,32.406,1.196,0.667,0.026,57.38,24.264,0.19531478770131772
2025-01-22,3.415,8.49,1.31,1.582,28.991,2.04,1.4,0.836,32.406,1.196,0.667,0.026,56.38,24.264,0.19531478770131772
2025-01-23,3.415,8.49,1.31,1.582,28.991,2.04,1.4,0.836,32.406,1.196,0.667,0.026,57.02,24.264,0.19531478770131772
2025-01-24,3.415,8.49,1.31,1.582,28.991,2.04,1.4,0.836,32.406,1.196,0.667,0.026,56.82,24.264,0.19531478770131772
2025-01-27,3.415,8.49,1.31,1.582,28.991,2.04,1.4,0.836,32.406,1.196,0.667,0.026,57.62,24.264,0.19531478770131772
2025-01-28,3.415,8.49,1.31,1.582,28.991,2.04,1.4,0.836,32.406,1.196,0.667,0.026,57.27,24.264,0.19531478770131772
2025-01-29,3.415,8.49,1.31,1.582,28.991,2.04,1.4,0.836,32.406,1.196,0.667,0.026,56.62,24.264,0.19531478770131772
2025-01-30,3.415,8.49,1.31,1.582,28.991,2.04,1.4,0.836,32.406,1.196,0.667,0.026,57.32,24.264,0.19531478770131772
2025-01-31,3.415,8.49,1.31,1.582,28.991,2.04,1.4,0.836,32.406,1.196,0.667,0.026,56.7,24.264,0.19531478770131772
2025-02-03,3.415,8.49,1.31,1.582,28.991,2.04,1.4,0.836,32.406,1.196,0.667,0.026,56.55,24.264,0.19531478770131772
2025-02-04,3.415,8.49,1.31,1.582,28.991,2.04,1.4,0.836,32.406,1.196,0.667,0.026,56.53,24.264,0.19531478770131772
2025-02-05,3.415,8.49,1.31,1.582,28.991,2.04,1.4,0.836,32.406,1.196,0.667,0.026,58.41,24.264,0.19531478770131772
2025-02-06,3.415,8.49,1.31,1.582,28.991,2.04,1.4,0.836,32.406,1.196,0.667,0.026,58.75,24.264,0.19531478770131772
2025-02-07,3.415,8.49,1.31,1.582,28.991,2.04,1.4,0.836,32.406,1.196,0.667,0.026,58.68,24.264,0.19531478770131772
2025-02-10,3.415,8.49,1.31,1.582,28.991,2.04,1.4,0.836,32.406,1.196,0.667,0.026,58.88,24.264,0.19531478770131772
2025-02-11,3.415,8.49,1.31,1.582,28.991,2.04,1.4,0.836,32.406,1.196,0.667,0.026,60.13,24.264,0.19531478770131772
2025-02-12,3.415,8.49,1.31,1.582,28.991,2.04,1.4,0.836,32.406,1.196,0.667,0.026,59.96,24.264,0.19531478770131772
2025-02-13,3.415,8.49,1.31,1.582,28.991,2.04,1.4,0.836,32.406,1.196,0.667,0.026,60.73,24.264,0.19531478770131772
2025-02-14,3.415,8.49,1.31,1.582,28.991,2.04,1.4,0.836,32.406,1.196,0.667,0.026,60.34,24.264,0.19531478770131772
2025-02-18,3.415,8.49,1.31,1.582,28.991,2.04,1.4,0.836,32.406,1.196,0.667,0.026,60.67,24.264,0.19531478770131772
2025-02-19,3.415,8.49,1.31,1.582,28.991,2.04,1.4,0.836,32.406,1.196,0.667,0.026,60.63,24.264,0.19531478770131772
2025-02-20,3.415,8.49,1.31,1.582,28.991,2.04,1.4,0.836,32.406,1.196,0.667,0.026,60.89,24.264,0.19531478770131772
2025-02-21,3.415,8.49,1.31,1.582,28.991,2.04,1.4,0.836,32.406,1.196,0.667,0.026,59.94,24.264,0.19531478770131772
