date,totalshareholderequity,debttoequityratio,grossprofit,revenue,totalliabilities,eps,cashonhand,NOI,assets,ebitda,netincome,cap_rate,v1,longtermdebt,cpi
2012-07-19,7.068,3.531,0.944,1.196,24.917,0.736,0.600,0.532,31.985,0.854,0.223,0.017,48.090,22.488,
2012-07-20,7.063,3.534,0.944,1.197,24.922,0.738,0.598,0.533,31.985,0.855,0.224,0.017,47.740,22.490,
2012-07-23,7.058,3.537,0.945,1.198,24.927,0.740,0.595,0.534,31.985,0.855,0.224,0.017,47.420,22.491,
2012-07-24,7.054,3.540,0.945,1.198,24.931,0.742,0.592,0.534,31.985,0.856,0.225,0.017,47.930,22.493,
2012-07-25,7.049,3.543,0.946,1.199,24.936,0.745,0.589,0.535,31.985,0.856,0.226,0.017,47.540,22.494,
2012-07-26,7.044,3.546,0.946,1.200,24.941,0.747,0.586,0.536,31.984,0.857,0.226,0.017,48.350,22.496,
2012-07-27,7.039,3.549,0.946,1.200,24.945,0.749,0.583,0.536,31.984,0.858,0.227,0.017,48.800,22.498,
2012-07-30,7.034,3.552,0.947,1.201,24.950,0.751,0.580,0.537,31.984,0.858,0.228,0.017,48.990,22.499,
2012-07-31,7.029,3.556,0.947,1.201,24.955,0.753,0.577,0.537,31.984,0.859,0.228,0.017,48.810,22.501,
2012-08-01,7.024,3.559,0.948,1.202,24.959,0.755,0.574,0.538,31.984,0.859,0.229,0.017,49.020,22.502,
2012-08-02,7.020,3.562,0.948,1.203,24.964,0.757,0.572,0.539,31.984,0.860,0.229,0.017,49.090,22.504,
2012-08-03,7.015,3.565,0.948,1.203,24.969,0.759,0.569,0.539,31.984,0.861,0.230,0.017,49.580,22.506,
2012-08-06,7.010,3.568,0.949,1.204,24.974,0.761,0.566,0.540,31.983,0.861,0.231,0.017,49.200,22.507,
2012-08-07,7.005,3.571,0.949,1.205,24.978,0.763,0.563,0.541,31.983,0.862,0.231,0.017,48.470,22.509,
2012-08-08,7.000,3.574,0.950,1.205,24.983,0.765,0.560,0.541,31.983,0.862,0.232,0.017,48.190,22.510,
2012-08-09,6.995,3.578,0.950,1.206,24.988,0.767,0.557,0.542,31.983,0.863,0.232,0.017,47.760,22.512,
2012-08-10,6.991,3.581,0.950,1.207,24.992,0.769,0.554,0.543,31.983,0.864,0.233,0.017,47.960,22.514,
2012-08-13,6.986,3.584,0.951,1.207,24.997,0.771,0.551,0.543,31.983,0.864,0.234,0.017,47.800,22.515,
2012-08-14,6.981,3.587,0.951,1.208,25.002,0.773,0.548,0.544,31.983,0.865,0.234,0.017,47.910,22.517,
2012-08-15,6.976,3.590,0.952,1.208,25.007,0.775,0.546,0.544,31.982,0.865,0.235,0.017,47.960,22.518,
2012-08-16,6.971,3.593,0.952,1.209,25.011,0.777,0.543,0.545,31.982,0.866,0.236,0.017,48.570,22.520,
2012-08-17,6.966,3.596,0.952,1.210,25.016,0.779,0.540,0.546,31.982,0.867,0.236,0.017,48.610,22.522,
2012-08-20,6.961,3.599,0.953,1.210,25.021,0.781,0.537,0.546,31.982,0.867,0.237,0.017,48.370,22.523,
2012-08-21,6.957,3.602,0.953,1.211,25.025,0.783,0.534,0.547,31.982,0.868,0.238,0.017,48.200,22.525,
2012-08-22,6.952,3.606,0.953,1.212,25.030,0.785,0.531,0.548,31.982,0.869,0.238,0.017,48.260,22.527,
2012-08-23,6.947,3.609,0.954,1.212,25.035,0.787,0.528,0.548,31.982,0.869,0.239,0.017,47.580,22.528,
2012-08-24,6.942,3.612,0.954,1.213,25.039,0.789,0.525,0.549,31.982,0.870,0.239,0.017,47.780,22.530,
2012-08-27,6.937,3.615,0.955,1.214,25.044,0.791,0.522,0.550,31.981,0.870,0.240,0.017,48.270,22.531,
2012-08-28,6.932,3.618,0.955,1.214,25.049,0.793,0.519,0.550,31.981,0.871,0.241,0.017,48.230,22.533,
2012-08-29,6.928,3.621,0.955,1.215,25.054,0.795,0.517,0.551,31.981,0.872,0.241,0.017,47.990,22.535,
2012-08-30,6.923,3.624,0.956,1.216,25.058,0.797,0.514,0.552,31.981,0.872,0.242,0.017,47.870,22.536,
2012-08-31,6.918,3.628,0.956,1.216,25.063,0.799,0.511,0.552,31.981,0.873,0.242,0.017,48.260,22.538,
2012-09-04,6.913,3.631,0.957,1.217,25.068,0.801,0.508,0.553,31.981,0.873,0.243,0.017,48.280,22.539,
2012-09-05,6.908,3.634,0.957,1.217,25.072,0.803,0.505,0.553,31.981,0.874,0.244,0.017,48.030,22.541,
2012-09-06,6.903,3.637,0.957,1.218,25.077,0.805,0.502,0.554,31.980,0.875,0.244,0.017,48.310,22.543,
2012-09-07,6.898,3.640,0.958,1.219,25.082,0.808,0.499,0.555,31.980,0.875,0.245,0.017,48.370,22.544,
2012-09-10,6.894,3.643,0.958,1.219,25.086,0.810,0.496,0.555,31.980,0.876,0.246,0.017,47.500,22.546,
2012-09-11,6.889,3.646,0.959,1.220,25.091,0.812,0.493,0.556,31.980,0.876,0.246,0.017,47.970,22.547,
2012-09-12,6.884,3.649,0.959,1.221,25.096,0.814,0.491,0.557,31.980,0.877,0.247,0.017,48.230,22.549,
2012-09-13,6.879,3.652,0.959,1.221,25.101,0.816,0.488,0.557,31.980,0.878,0.248,0.017,49.160,22.551,
2012-09-14,6.874,3.656,0.960,1.222,25.105,0.818,0.485,0.558,31.980,0.878,0.248,0.017,49.480,22.552,
2012-09-17,6.869,3.659,0.960,1.223,25.110,0.820,0.482,0.559,31.979,0.879,0.249,0.017,49.730,22.554,
2012-09-18,6.865,3.662,0.960,1.223,25.115,0.822,0.479,0.559,31.979,0.880,0.249,0.017,49.170,22.556,
2012-09-19,6.860,3.665,0.961,1.224,25.119,0.824,0.476,0.560,31.979,0.880,0.250,0.018,48.860,22.557,
2012-09-20,6.855,3.668,0.961,1.225,25.124,0.826,0.473,0.561,31.979,0.881,0.251,0.018,47.410,22.559,
2012-09-21,6.850,3.671,0.962,1.225,25.129,0.828,0.470,0.561,31.979,0.881,0.251,0.018,47.500,22.560,
2012-09-24,6.845,3.674,0.962,1.226,25.133,0.830,0.467,0.562,31.979,0.882,0.252,0.018,47.230,22.562,
2012-09-25,6.840,3.677,0.962,1.226,25.138,0.832,0.465,0.562,31.979,0.883,0.252,0.018,46.340,22.564,
2012-09-26,6.836,3.681,0.963,1.227,25.143,0.834,0.462,0.563,31.978,0.883,0.253,0.018,45.960,22.565,
2012-09-27,6.831,3.684,0.963,1.228,25.148,0.836,0.459,0.564,31.978,0.884,0.254,0.018,46.210,22.567,
2012-09-28,6.826,3.687,0.964,1.228,25.152,0.838,0.456,0.564,31.978,0.884,0.254,0.018,46.170,22.568,
2012-09-30,6.821,3.690,0.964,1.229,25.157,0.840,0.453,0.565,31.978,0.885,0.255,0.018,46.000,22.570,
2012-10-01,6.822,3.691,0.959,1.221,25.166,0.842,0.465,0.562,31.988,0.883,0.256,0.018,45.830,22.579,
2012-10-02,6.823,3.691,0.954,1.213,25.174,0.845,0.477,0.560,31.998,0.881,0.257,0.017,46.150,22.588,
2012-10-03,6.824,3.692,0.949,1.204,25.183,0.847,0.488,0.557,32.007,0.879,0.258,0.017,46.360,22.596,
2012-10-04,6.826,3.693,0.945,1.196,25.192,0.850,0.500,0.554,32.017,0.877,0.259,0.017,46.260,22.605,
2012-10-05,6.827,3.693,0.940,1.188,25.200,0.852,0.512,0.552,32.027,0.875,0.260,0.017,46.290,22.614,
2012-10-08,6.828,3.694,0.935,1.180,25.209,0.855,0.524,0.549,32.037,0.873,0.261,0.017,46.340,22.623,
2012-10-09,6.829,3.695,0.930,1.172,25.218,0.857,0.536,0.546,32.047,0.871,0.262,0.017,46.150,22.631,
2012-10-10,6.830,3.695,0.925,1.163,25.226,0.859,0.547,0.544,32.057,0.869,0.263,0.017,46.390,22.640,
2012-10-11,6.831,3.696,0.920,1.155,25.235,0.862,0.559,0.541,32.066,0.867,0.264,0.017,46.400,22.649,
2012-10-12,6.833,3.696,0.915,1.147,25.244,0.864,0.571,0.538,32.076,0.865,0.265,0.017,46.200,22.658,
2012-10-15,6.834,3.697,0.911,1.139,25.252,0.867,0.583,0.536,32.086,0.863,0.266,0.017,46.420,22.666,
2012-10-16,6.835,3.698,0.906,1.131,25.261,0.869,0.595,0.533,32.096,0.861,0.267,0.017,46.680,22.675,
2012-10-17,6.836,3.698,0.901,1.122,25.270,0.871,0.606,0.530,32.106,0.859,0.268,0.017,46.330,22.684,
2012-10-18,6.837,3.699,0.896,1.114,25.278,0.874,0.618,0.528,32.116,0.857,0.269,0.016,46.930,22.693,
2012-10-19,6.838,3.700,0.891,1.106,25.287,0.876,0.630,0.525,32.125,0.855,0.270,0.016,46.540,22.701,
2012-10-22,6.840,3.700,0.886,1.098,25.296,0.879,0.642,0.522,32.135,0.853,0.270,0.016,46.360,22.710,
2012-10-23,6.841,3.701,0.881,1.090,25.304,0.881,0.654,0.520,32.145,0.851,0.271,0.016,45.780,22.719,
2012-10-24,6.842,3.702,0.877,1.082,25.313,0.884,0.666,0.517,32.155,0.849,0.272,0.016,45.830,22.728,
2012-10-25,6.843,3.702,0.872,1.073,25.322,0.886,0.677,0.514,32.165,0.847,0.273,0.016,45.910,22.736,
2012-10-26,6.844,3.703,0.867,1.065,25.330,0.888,0.689,0.512,32.174,0.845,0.274,0.016,45.560,22.745,
2012-10-31,6.845,3.704,0.862,1.057,25.339,0.891,0.701,0.509,32.184,0.843,0.275,0.016,46.140,22.754,
2012-11-01,6.847,3.704,0.857,1.049,25.348,0.893,0.713,0.506,32.194,0.841,0.276,0.016,46.240,22.763,
2012-11-02,6.848,3.705,0.852,1.041,25.356,0.896,0.725,0.504,32.204,0.839,0.277,0.016,47.210,22.771,
2012-11-05,6.849,3.705,0.847,1.032,25.365,0.898,0.736,0.501,32.214,0.837,0.278,0.016,46.900,22.780,
2012-11-06,6.850,3.706,0.843,1.024,25.374,0.900,0.748,0.498,32.224,0.835,0.279,0.015,47.130,22.789,
2012-11-07,6.851,3.707,0.838,1.016,25.382,0.903,0.760,0.496,32.233,0.833,0.280,0.015,47.200,22.798,
2012-11-08,6.852,3.707,0.833,1.008,25.391,0.905,0.772,0.493,32.243,0.831,0.281,0.015,46.730,22.806,
2012-11-09,6.854,3.708,0.828,1.000,25.400,0.908,0.784,0.490,32.253,0.829,0.282,0.015,46.080,22.815,
2012-11-12,6.855,3.709,0.823,0.991,25.408,0.910,0.795,0.488,32.263,0.827,0.283,0.015,46.120,22.824,
2012-11-13,6.856,3.709,0.818,0.983,25.417,0.913,0.807,0.485,32.273,0.825,0.284,0.015,46.020,22.833,
2012-11-14,6.857,3.710,0.814,0.975,25.426,0.915,0.819,0.482,32.283,0.823,0.285,0.015,44.910,22.842,
2012-11-15,6.858,3.711,0.809,0.967,25.434,0.917,0.831,0.480,32.292,0.821,0.286,0.015,44.480,22.850,
2012-11-16,6.859,3.711,0.804,0.959,25.443,0.920,0.843,0.477,32.302,0.819,0.287,0.015,44.540,22.859,
2012-11-19,6.860,3.712,0.799,0.950,25.451,0.922,0.854,0.475,32.312,0.817,0.288,0.015,45.150,22.868,
2012-11-20,6.862,3.713,0.794,0.942,25.460,0.925,0.866,0.472,32.322,0.815,0.289,0.015,45.590,22.877,
2012-11-21,6.863,3.713,0.789,0.934,25.469,0.927,0.878,0.469,32.332,0.813,0.290,0.015,45.530,22.885,
2012-11-23,6.864,3.714,0.784,0.926,25.477,0.930,0.890,0.467,32.341,0.811,0.291,0.014,45.960,22.894,
2012-11-26,6.865,3.715,0.780,0.918,25.486,0.932,0.902,0.464,32.351,0.809,0.292,0.014,46.120,22.903,
2012-11-27,6.866,3.715,0.775,0.909,25.495,0.934,0.913,0.461,32.361,0.807,0.293,0.014,45.780,22.912,
2012-11-28,6.867,3.716,0.770,0.901,25.503,0.937,0.925,0.459,32.371,0.805,0.294,0.014,45.540,22.920,
2012-11-29,6.869,3.716,0.765,0.893,25.512,0.939,0.937,0.456,32.381,0.803,0.295,0.014,45.850,22.929,
2012-11-30,6.870,3.717,0.760,0.885,25.521,0.942,0.949,0.453,32.391,0.801,0.296,0.014,46.120,22.938,
2012-12-03,6.871,3.718,0.755,0.877,25.529,0.944,0.961,0.451,32.400,0.799,0.297,0.014,46.330,22.947,
2012-12-04,6.872,3.718,0.750,0.868,25.538,0.946,0.972,0.448,32.410,0.797,0.298,0.014,46.240,22.955,
2012-12-05,6.873,3.719,0.746,0.860,25.547,0.949,0.984,0.445,32.420,0.795,0.299,0.014,46.160,22.964,
2012-12-06,6.874,3.720,0.741,0.852,25.555,0.951,0.996,0.443,32.430,0.793,0.300,0.014,46.810,22.973,
2012-12-07,6.876,3.720,0.736,0.844,25.564,0.954,1.008,0.440,32.440,0.791,0.300,0.014,47.180,22.982,
2012-12-10,6.877,3.721,0.731,0.836,25.573,0.956,1.020,0.437,32.449,0.789,0.301,0.013,47.300,22.990,
2012-12-11,6.878,3.722,0.726,0.828,25.581,0.959,1.032,0.435,32.459,0.787,0.302,0.013,47.510,22.999,
2012-12-12,6.879,3.722,0.721,0.819,25.590,0.961,1.043,0.432,32.469,0.785,0.303,0.013,47.410,23.008,
2012-12-13,6.880,3.723,0.716,0.811,25.599,0.963,1.055,0.429,32.479,0.783,0.304,0.013,46.680,23.017,
2012-12-14,6.881,3.724,0.712,0.803,25.607,0.966,1.067,0.427,32.489,0.781,0.305,0.013,46.700,23.025,
2012-12-17,6.883,3.724,0.707,0.795,25.616,0.968,1.079,0.424,32.499,0.779,0.306,0.013,47.130,23.034,
2012-12-18,6.884,3.725,0.702,0.787,25.625,0.971,1.091,0.421,32.508,0.777,0.307,0.013,47.540,23.043,
2012-12-19,6.885,3.725,0.697,0.778,25.633,0.973,1.102,0.419,32.518,0.775,0.308,0.013,47.410,23.052,
2012-12-20,6.886,3.726,0.692,0.770,25.642,0.975,1.114,0.416,32.528,0.773,0.309,0.013,47.920,23.060,
2012-12-21,6.887,3.727,0.687,0.762,25.651,0.978,1.126,0.413,32.538,0.771,0.310,0.013,47.840,23.069,
2012-12-24,6.888,3.727,0.682,0.754,25.659,0.980,1.138,0.411,32.548,0.769,0.311,0.013,47.880,23.078,
2012-12-26,6.890,3.728,0.678,0.746,25.668,0.983,1.150,0.408,32.558,0.767,0.312,0.013,47.580,23.087,
2012-12-27,6.891,3.729,0.673,0.737,25.677,0.985,1.161,0.405,32.567,0.765,0.313,0.012,47.870,23.095,
2012-12-28,6.892,3.729,0.668,0.729,25.685,0.988,1.173,0.403,32.577,0.763,0.314,0.012,47.300,23.104,
2012-12-31,6.893,3.730,0.663,0.721,25.694,0.990,1.185,0.400,32.587,0.761,0.315,0.012,47.920,23.113,
2013-01-02,6.892,3.729,0.668,0.729,25.684,0.989,1.179,0.403,32.576,0.763,0.314,0.012,49.540,23.104,
2013-01-03,6.891,3.728,0.673,0.737,25.673,0.987,1.173,0.405,32.564,0.765,0.314,0.012,49.140,23.095,
2013-01-04,6.890,3.727,0.678,0.745,25.663,0.986,1.168,0.408,32.553,0.767,0.313,0.013,49.160,23.086,
2013-01-07,6.888,3.726,0.683,0.753,25.653,0.985,1.162,0.410,32.541,0.769,0.313,0.013,49.510,23.078,
2013-01-08,6.887,3.725,0.688,0.761,25.642,0.983,1.156,0.413,32.530,0.771,0.312,0.013,49.330,23.069,
2013-01-09,6.886,3.724,0.693,0.770,25.632,0.982,1.150,0.416,32.518,0.773,0.312,0.013,49.570,23.060,
2013-01-10,6.885,3.723,0.698,0.778,25.622,0.981,1.144,0.418,32.507,0.775,0.311,0.013,49.570,23.051,
2013-01-11,6.884,3.722,0.703,0.786,25.611,0.980,1.138,0.421,32.495,0.777,0.311,0.013,49.590,23.042,
2013-01-14,6.883,3.721,0.708,0.794,25.601,0.978,1.133,0.423,32.484,0.779,0.310,0.013,49.420,23.033,
2013-01-15,6.882,3.720,0.713,0.802,25.591,0.977,1.127,0.426,32.472,0.781,0.310,0.013,49.660,23.024,
2013-01-16,6.880,3.719,0.718,0.810,25.580,0.976,1.121,0.428,32.461,0.782,0.309,0.013,49.510,23.016,
2013-01-17,6.879,3.718,0.723,0.818,25.570,0.974,1.115,0.431,32.449,0.784,0.309,0.013,49.570,23.007,
2013-01-18,6.878,3.717,0.728,0.826,25.560,0.973,1.109,0.434,32.438,0.786,0.308,0.013,49.560,22.998,
2013-01-22,6.877,3.716,0.733,0.834,25.549,0.972,1.104,0.436,32.426,0.788,0.308,0.013,49.890,22.989,
2013-01-23,6.876,3.715,0.738,0.842,25.539,0.970,1.098,0.439,32.415,0.790,0.307,0.014,50.060,22.980,
2013-01-24,6.875,3.714,0.742,0.851,25.528,0.969,1.092,0.441,32.403,0.792,0.307,0.014,50.270,22.971,
2013-01-25,6.873,3.713,0.747,0.859,25.518,0.968,1.086,0.444,32.392,0.794,0.306,0.014,50.330,22.963,
2013-01-28,6.872,3.712,0.752,0.867,25.508,0.966,1.080,0.447,32.380,0.796,0.306,0.014,50.440,22.954,
2013-01-29,6.871,3.711,0.757,0.875,25.497,0.965,1.074,0.449,32.369,0.798,0.305,0.014,50.460,22.945,
2013-01-30,6.870,3.710,0.762,0.883,25.487,0.964,1.069,0.452,32.357,0.800,0.305,0.014,50.030,22.936,
2013-01-31,6.869,3.709,0.767,0.891,25.477,0.962,1.063,0.454,32.346,0.802,0.304,0.014,49.650,22.927,
2013-02-01,6.868,3.708,0.772,0.899,25.466,0.961,1.057,0.457,32.334,0.804,0.303,0.014,50.210,22.918,
2013-02-04,6.867,3.707,0.777,0.907,25.456,0.960,1.051,0.460,32.323,0.806,0.303,0.014,50.380,22.909,
2013-02-05,6.865,3.706,0.782,0.915,25.446,0.959,1.045,0.462,32.311,0.808,0.302,0.014,50.140,22.901,
2013-02-06,6.864,3.705,0.787,0.923,25.435,0.957,1.040,0.465,32.300,0.810,0.302,0.014,50.120,22.892,
2013-02-07,6.863,3.704,0.792,0.932,25.425,0.956,1.034,0.467,32.288,0.812,0.301,0.015,49.840,22.883,
2013-02-08,6.862,3.703,0.797,0.940,25.415,0.955,1.028,0.470,32.277,0.814,0.301,0.015,50.450,22.874,
2013-02-11,6.861,3.702,0.802,0.948,25.404,0.953,1.022,0.473,32.265,0.816,0.300,0.015,50.680,22.865,
2013-02-12,6.860,3.701,0.807,0.956,25.394,0.952,1.016,0.475,32.254,0.818,0.300,0.015,50.520,22.856,
2013-02-13,6.859,3.700,0.812,0.964,25.384,0.951,1.010,0.478,32.242,0.820,0.299,0.015,50.230,22.847,
2013-02-14,6.857,3.700,0.817,0.972,25.373,0.949,1.005,0.480,32.231,0.821,0.299,0.015,49.770,22.839,
2013-02-15,6.856,3.699,0.822,0.980,25.363,0.948,0.999,0.483,32.219,0.823,0.298,0.015,49.570,22.830,
2013-02-19,6.855,3.698,0.827,0.988,25.353,0.947,0.993,0.485,32.208,0.825,0.298,0.015,49.750,22.821,
2013-02-20,6.854,3.697,0.832,0.996,25.342,0.945,0.987,0.488,32.196,0.827,0.297,0.015,49.450,22.812,
2013-02-21,6.853,3.696,0.837,1.004,25.332,0.944,0.981,0.491,32.185,0.829,0.297,0.015,48.980,22.803,
2013-02-22,6.852,3.695,0.842,1.013,25.322,0.943,0.975,0.493,32.173,0.831,0.296,0.015,49.510,22.794,
2013-02-25,6.851,3.694,0.847,1.021,25.311,0.941,0.970,0.496,32.162,0.833,0.296,0.015,48.780,22.785,
2013-02-26,6.849,3.693,0.852,1.029,25.301,0.940,0.964,0.498,32.150,0.835,0.295,0.016,48.940,22.777,
2013-02-27,6.848,3.692,0.857,1.037,25.291,0.939,0.958,0.501,32.139,0.837,0.295,0.016,49.350,22.768,
2013-02-28,6.847,3.691,0.862,1.045,25.280,0.938,0.952,0.504,32.127,0.839,0.294,0.016,49.240,22.759,
2013-03-01,6.846,3.690,0.867,1.053,25.270,0.936,0.946,0.506,32.116,0.841,0.293,0.016,49.590,22.750,
2013-03-04,6.845,3.689,0.872,1.061,25.260,0.935,0.941,0.509,32.104,0.843,0.293,0.016,50.050,22.741,
2013-03-05,6.844,3.688,0.877,1.069,25.249,0.934,0.935,0.511,32.093,0.845,0.292,0.016,50.410,22.732,
2013-03-06,6.843,3.687,0.882,1.077,25.239,0.932,0.929,0.514,32.081,0.847,0.292,0.016,50.190,22.723,
2013-03-07,6.841,3.686,0.887,1.085,25.229,0.931,0.923,0.517,32.070,0.849,0.291,0.016,49.620,22.715,
2013-03-08,6.840,3.685,0.891,1.094,25.218,0.930,0.917,0.519,32.058,0.851,0.291,0.016,49.600,22.706,
2013-03-11,6.839,3.684,0.896,1.102,25.208,0.928,0.911,0.522,32.047,0.853,0.290,0.016,49.910,22.697,
2013-03-12,6.838,3.683,0.901,1.110,25.197,0.927,0.906,0.524,32.035,0.855,0.290,0.016,49.450,22.688,
2013-03-13,6.837,3.682,0.906,1.118,25.187,0.926,0.900,0.527,32.024,0.857,0.289,0.016,49.380,22.679,
2013-03-14,6.836,3.681,0.911,1.126,25.177,0.924,0.894,0.530,32.012,0.859,0.289,0.017,49.560,22.670,
2013-03-15,6.834,3.680,0.916,1.134,25.166,0.923,0.888,0.532,32.001,0.860,0.288,0.017,49.470,22.662,
2013-03-18,6.833,3.679,0.921,1.142,25.156,0.922,0.882,0.535,31.989,0.862,0.288,0.017,49.200,22.653,
2013-03-19,6.832,3.678,0.926,1.150,25.146,0.920,0.877,0.537,31.978,0.864,0.287,0.017,48.700,22.644,
2013-03-20,6.831,3.677,0.931,1.158,25.135,0.919,0.871,0.540,31.966,0.866,0.287,0.017,49.120,22.635,
2013-03-21,6.830,3.676,0.936,1.166,25.125,0.918,0.865,0.542,31.955,0.868,0.286,0.017,49.000,22.626,
2013-03-22,6.829,3.675,0.941,1.175,25.115,0.917,0.859,0.545,31.943,0.870,0.286,0.017,49.330,22.617,
2013-03-25,6.828,3.674,0.946,1.183,25.104,0.915,0.853,0.548,31.932,0.872,0.285,0.017,49.400,22.608,
2013-03-26,6.826,3.673,0.951,1.191,25.094,0.914,0.847,0.550,31.920,0.874,0.285,0.017,49.390,22.600,
2013-03-27,6.825,3.672,0.956,1.199,25.084,0.913,0.842,0.553,31.909,0.876,0.284,0.017,49.350,22.591,
2013-03-28,6.824,3.671,0.961,1.207,25.073,0.911,0.836,0.555,31.897,0.878,0.284,0.017,49.150,22.582,
2013-03-31,6.823,3.670,0.966,1.215,25.063,0.910,0.830,0.558,31.886,0.880,0.283,0.017,49.290,22.573,
2013-04-01,6.823,3.670,0.965,1.213,25.065,0.913,0.834,0.557,31.888,0.879,0.284,0.017,49.430,22.575,
2013-04-02,6.822,3.671,0.963,1.211,25.067,0.916,0.838,0.557,31.890,0.879,0.285,0.017,49.940,22.577,
2013-04-03,6.822,3.671,0.962,1.209,25.070,0.919,0.842,0.556,31.892,0.878,0.286,0.017,50.260,22.578,
2013-04-04,6.822,3.672,0.961,1.207,25.072,0.922,0.846,0.555,31.894,0.878,0.287,0.017,50.760,22.580,
2013-04-05,6.822,3.672,0.959,1.205,25.074,0.925,0.850,0.554,31.896,0.877,0.287,0.017,51.570,22.582,
2013-04-08,6.821,3.673,0.958,1.203,25.076,0.928,0.855,0.554,31.898,0.876,0.288,0.017,52.470,22.584,
2013-04-09,6.821,3.673,0.957,1.201,25.079,0.930,0.859,0.553,31.900,0.876,0.289,0.017,52.470,22.585,
2013-04-10,6.821,3.674,0.955,1.199,25.081,0.933,0.863,0.552,31.902,0.875,0.290,0.017,52.980,22.587,
2013-04-11,6.821,3.674,0.954,1.197,25.083,0.936,0.867,0.551,31.904,0.875,0.291,0.017,54.070,22.589,
2013-04-12,6.820,3.675,0.953,1.195,25.085,0.939,0.871,0.551,31.906,0.874,0.292,0.017,53.880,22.591,
2013-04-15,6.820,3.675,0.951,1.193,25.088,0.942,0.875,0.550,31.908,0.873,0.293,0.017,52.880,22.592,
2013-04-16,6.820,3.676,0.950,1.191,25.090,0.945,0.879,0.549,31.910,0.873,0.294,0.017,54.130,22.594,
2013-04-17,6.820,3.676,0.949,1.189,25.092,0.948,0.883,0.548,31.912,0.872,0.294,0.017,53.610,22.596,
2013-04-18,6.819,3.676,0.947,1.187,25.094,0.951,0.887,0.548,31.914,0.872,0.295,0.017,53.650,22.598,
2013-04-19,6.819,3.677,0.946,1.185,25.097,0.954,0.891,0.547,31.916,0.871,0.296,0.017,54.640,22.600,
2013-04-22,6.819,3.677,0.945,1.183,25.099,0.957,0.895,0.546,31.918,0.870,0.297,0.017,54.450,22.601,
2013-04-23,6.819,3.678,0.944,1.181,25.101,0.960,0.900,0.545,31.920,0.870,0.298,0.017,54.620,22.603,
2013-04-24,6.818,3.678,0.942,1.179,25.103,0.963,0.904,0.545,31.922,0.869,0.299,0.017,54.870,22.605,
2013-04-25,6.818,3.679,0.941,1.177,25.106,0.966,0.908,0.544,31.924,0.869,0.300,0.017,54.610,22.607,
2013-04-26,6.818,3.679,0.940,1.175,25.108,0.968,0.912,0.543,31.926,0.868,0.301,0.017,54.490,22.608,
2013-04-29,6.818,3.680,0.938,1.173,25.110,0.971,0.916,0.542,31.928,0.867,0.301,0.017,54.600,22.610,
2013-04-30,6.817,3.680,0.937,1.171,25.112,0.974,0.920,0.542,31.930,0.867,0.302,0.017,55.250,22.612,
2013-05-01,6.817,3.681,0.936,1.169,25.115,0.977,0.924,0.541,31.932,0.866,0.303,0.017,54.780,22.614,
2013-05-02,6.817,3.681,0.934,1.167,25.117,0.980,0.928,0.540,31.934,0.866,0.304,0.017,55.240,22.615,
2013-05-03,6.816,3.682,0.933,1.165,25.119,0.983,0.932,0.540,31.936,0.865,0.305,0.017,55.670,22.617,
2013-05-06,6.816,3.682,0.932,1.163,25.121,0.986,0.936,0.539,31.938,0.864,0.306,0.017,55.650,22.619,
2013-05-07,6.816,3.682,0.930,1.161,25.124,0.989,0.940,0.538,31.940,0.864,0.307,0.017,55.500,22.621,
2013-05-08,6.816,3.683,0.929,1.159,25.126,0.992,0.945,0.537,31.942,0.863,0.308,0.017,55.950,22.623,
2013-05-09,6.815,3.683,0.928,1.157,25.128,0.995,0.949,0.537,31.944,0.863,0.308,0.017,55.510,22.624,
2013-05-10,6.815,3.684,0.926,1.155,25.130,0.998,0.953,0.536,31.946,0.862,0.309,0.017,55.650,22.626,
2013-05-13,6.815,3.684,0.925,1.153,25.133,1.001,0.957,0.535,31.948,0.861,0.310,0.017,55.830,22.628,
2013-05-14,6.815,3.685,0.924,1.151,25.135,1.004,0.961,0.534,31.950,0.861,0.311,0.017,55.610,22.630,
2013-05-15,6.814,3.685,0.922,1.149,25.137,1.006,0.965,0.534,31.951,0.860,0.312,0.017,55.730,22.631,
2013-05-16,6.814,3.686,0.921,1.147,25.139,1.009,0.969,0.533,31.953,0.860,0.313,0.017,55.090,22.633,
2013-05-17,6.814,3.686,0.920,1.145,25.142,1.012,0.973,0.532,31.955,0.859,0.314,0.017,55.800,22.635,
2013-05-20,6.814,3.687,0.918,1.143,25.144,1.015,0.977,0.531,31.957,0.858,0.315,0.017,55.520,22.637,
2013-05-21,6.813,3.687,0.917,1.141,25.146,1.018,0.981,0.531,31.959,0.858,0.315,0.017,55.920,22.638,
2013-05-22,6.813,3.688,0.916,1.139,25.148,1.021,0.986,0.530,31.961,0.857,0.316,0.017,54.620,22.640,
2013-05-23,6.813,3.688,0.914,1.137,25.151,1.024,0.990,0.529,31.963,0.857,0.317,0.017,53.860,22.642,
2013-05-24,6.813,3.688,0.913,1.135,25.153,1.027,0.994,0.528,31.965,0.856,0.318,0.017,54.130,22.644,
2013-05-28,6.812,3.689,0.912,1.133,25.155,1.030,0.998,0.528,31.967,0.855,0.319,0.017,54.430,22.646,
2013-05-29,6.812,3.689,0.910,1.131,25.157,1.033,1.002,0.527,31.969,0.855,0.320,0.016,53.320,22.647,
